sale_id,date,product_id,brand,category,quantity,unit_price,discount,revenue_gtq,profit_gtq
S00926,2024-09-13,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S00927,2024-09-13,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S00928,2024-09-14,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S00929,2024-09-14,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S00930,2024-09-14,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S00931,2024-09-15,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S00932,2024-09-15,P011,JBL,Bocinas,2,999,0.1,1798.2,798.2
S00933,2024-09-16,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S00934,2024-09-16,P007,Pioneer,Head Unit,1,4999,0.05,4749.05,1949.05
S00935,2024-09-17,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S00936,2024-09-17,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S00937,2024-09-17,P013,Cerwin Vega,Subwoofer,2,1799,0.1,3238.2,1338.2
S00938,2024-09-17,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S00939,2024-09-17,P020,Soundskins,Accesorios,1,699,0.1,629.1,279.1
S00940,2024-09-18,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S00941,2024-09-18,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S00942,2024-09-18,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S00943,2024-09-18,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S00944,2024-09-18,P020,Soundskins,Accesorios,1,699,0.1,629.1,279.1
S00945,2024-09-19,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S00946,2024-09-19,P010,JBL,Subwoofer,1,1999,0.1,1799.1,699.1
S00947,2024-09-19,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S00948,2024-09-20,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S00949,2024-09-20,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S00950,2024-09-20,P020,Soundskins,Accesorios,2,699,0.05,1328.1,628.1
S00951,2024-09-21,P007,Pioneer,Head Unit,2,4999,0.05,9498.1,3898.1
S00952,2024-09-21,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S00953,2024-09-21,P009,Pioneer,Subwoofer,1,1699,0.0,1699.0,799.0
S00954,2024-09-21,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S00955,2024-09-22,P003,Memphis Audio,Amplificador,3,4499,0.05,12822.15,5622.15
S00956,2024-09-22,P004,Rockford Fosgate,Subwoofer,1,3999,0.05,3799.05,1599.05
S00957,2024-09-22,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S00958,2024-09-22,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S00959,2024-09-22,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S00960,2024-09-22,P019,Soundskins,Accesorios,3,549,0.05,1564.65,724.65
S00961,2024-09-23,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S00962,2024-09-23,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S00963,2024-09-24,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S00964,2024-09-24,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S00965,2024-09-24,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S00966,2024-09-25,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S00967,2024-09-25,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S00968,2024-09-25,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S00969,2024-09-26,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S00970,2024-09-26,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S00971,2024-09-27,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S00972,2024-09-28,P010,JBL,Subwoofer,1,1999,0.05,1899.05,799.05
S00973,2024-09-28,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S00974,2024-09-28,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S00975,2024-09-29,P002,Memphis Audio,Amplificador,2,3299,0.05,6268.1,2668.1
S00976,2024-09-29,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S00977,2024-09-29,P008,Pioneer,Bocinas,1,699,0.05,664.05,314.05
S00978,2024-09-29,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S00979,2024-09-29,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S00980,2024-09-29,P017,Stinger,Accesorios,3,349,0.05,994.65,454.65
S00981,2024-09-29,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S00982,2024-09-30,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S00983,2024-09-30,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S00984,2024-09-30,P017,Stinger,Accesorios,3,349,0.1,942.3,402.3
S00985,2024-10-01,P009,Pioneer,Subwoofer,2,1699,0.05,3228.1,1428.1
S00986,2024-10-01,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S00987,2024-10-02,P011,JBL,Bocinas,3,999,0.1,2697.3,1197.3
S00988,2024-10-03,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S00989,2024-10-03,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S00990,2024-10-04,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S00991,2024-10-04,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S00992,2024-10-05,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S00993,2024-10-05,P005,Rockford Fosgate,Amplificador,3,2899,0.1,7827.3,3027.3
S00994,2024-10-05,P007,Pioneer,Head Unit,1,4999,0.05,4749.05,1949.05
S00995,2024-10-05,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S00996,2024-10-05,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S00997,2024-10-06,P002,Memphis Audio,Amplificador,3,3299,0.05,9402.15,4002.15
S00998,2024-10-06,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S00999,2024-10-06,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01000,2024-10-06,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01001,2024-10-06,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01002,2024-10-06,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S01003,2024-10-06,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01004,2024-10-06,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01005,2024-10-07,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01006,2024-10-07,P018,Stinger,Accesorios,3,249,0.1,672.3,312.3
S01007,2024-10-07,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01008,2024-10-08,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01009,2024-10-08,P008,Pioneer,Bocinas,3,699,0.1,1887.3,837.3
S01010,2024-10-08,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S01011,2024-10-08,P017,Stinger,Accesorios,1,349,0.1,314.1,134.1
S01012,2024-10-08,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01013,2024-10-08,P020,Soundskins,Accesorios,2,699,0.05,1328.1,628.1
S01014,2024-10-09,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01015,2024-10-09,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01016,2024-10-09,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S01017,2024-10-09,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01018,2024-10-10,P011,JBL,Bocinas,3,999,0.1,2697.3,1197.3
S01019,2024-10-11,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01020,2024-10-11,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01021,2024-10-11,P012,JBL,Amplificador,3,2399,0.1,6477.3,2577.3
S01022,2024-10-11,P016,KBT Electronics,Amplificador,1,1799,0.1,1619.1,669.1
S01023,2024-10-11,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01024,2024-10-12,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01025,2024-10-12,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01026,2024-10-12,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01027,2024-10-13,P001,Memphis Audio,Subwoofer,1,2199,0.05,2089.05,889.05
S01028,2024-10-13,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01029,2024-10-13,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01030,2024-10-13,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01031,2024-10-14,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01032,2024-10-14,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01033,2024-10-15,P002,Memphis Audio,Amplificador,3,3299,0.1,8907.3,3507.3
S01034,2024-10-15,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01035,2024-10-15,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01036,2024-10-15,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01037,2024-10-15,P015,KBT Electronics,Head Unit,2,2199,0.1,3958.2,1558.2
S01038,2024-10-15,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01039,2024-10-15,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01040,2024-10-16,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01041,2024-10-16,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01042,2024-10-16,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01043,2024-10-16,P017,Stinger,Accesorios,3,349,0.1,942.3,402.3
S01044,2024-10-16,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01045,2024-10-16,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01046,2024-10-17,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01047,2024-10-17,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01048,2024-10-17,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01049,2024-10-17,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01050,2024-10-18,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01051,2024-10-18,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01052,2024-10-18,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01053,2024-10-18,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01054,2024-10-18,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01055,2024-10-19,P006,Rockford Fosgate,Subwoofer,1,2599,0.1,2339.1,939.1
S01056,2024-10-19,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01057,2024-10-19,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01058,2024-10-20,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01059,2024-10-20,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01060,2024-10-20,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01061,2024-10-20,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01062,2024-10-21,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01063,2024-10-21,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01064,2024-10-21,P018,Stinger,Accesorios,3,249,0.1,672.3,312.3
S01065,2024-10-22,P001,Memphis Audio,Subwoofer,1,2199,0.0,2199.0,999.0
S01066,2024-10-22,P009,Pioneer,Subwoofer,3,1699,0.1,4587.3,1887.3
S01067,2024-10-22,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01068,2024-10-22,P018,Stinger,Accesorios,1,249,0.05,236.55,116.55
S01069,2024-10-23,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01070,2024-10-23,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01071,2024-10-24,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01072,2024-10-24,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01073,2024-10-25,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01074,2024-10-25,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01075,2024-10-25,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01076,2024-10-25,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01077,2024-10-26,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01078,2024-10-26,P017,Stinger,Accesorios,3,349,0.05,994.65,454.65
S01079,2024-10-26,P018,Stinger,Accesorios,2,249,0.1,448.2,208.2
S01080,2024-10-26,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01081,2024-10-27,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01082,2024-10-28,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01083,2024-10-28,P010,JBL,Subwoofer,3,1999,0.1,5397.3,2097.3
S01084,2024-10-28,P011,JBL,Bocinas,3,999,0.1,2697.3,1197.3
S01085,2024-10-28,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01086,2024-10-28,P020,Soundskins,Accesorios,2,699,0.05,1328.1,628.1
S01087,2024-10-29,P003,Memphis Audio,Amplificador,2,4499,0.05,8548.1,3748.1
S01088,2024-10-29,P018,Stinger,Accesorios,1,249,0.05,236.55,116.55
S01089,2024-10-29,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01090,2024-10-31,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01091,2024-11-01,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01092,2024-11-01,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S01093,2024-11-01,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01094,2024-11-01,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01095,2024-11-01,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01096,2024-11-02,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01097,2024-11-02,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01098,2024-11-02,P006,Rockford Fosgate,Subwoofer,3,2599,0.1,7017.3,2817.3
S01099,2024-11-02,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01100,2024-11-03,P001,Memphis Audio,Subwoofer,1,2199,0.0,2199.0,999.0
S01101,2024-11-03,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01102,2024-11-03,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01103,2024-11-03,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01104,2024-11-03,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01105,2024-11-03,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01106,2024-11-03,P019,Soundskins,Accesorios,1,549,0.05,521.55,241.55
S01107,2024-11-03,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01108,2024-11-04,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S01109,2024-11-04,P007,Pioneer,Head Unit,3,4999,0.1,13497.3,5097.3
S01110,2024-11-04,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01111,2024-11-04,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01112,2024-11-04,P017,Stinger,Accesorios,1,349,0.1,314.1,134.1
S01113,2024-11-05,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01114,2024-11-05,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01115,2024-11-05,P009,Pioneer,Subwoofer,2,1699,0.05,3228.1,1428.1
S01116,2024-11-05,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01117,2024-11-05,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01118,2024-11-06,P002,Memphis Audio,Amplificador,3,3299,0.0,9897.0,4497.0
S01119,2024-11-06,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01120,2024-11-06,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01121,2024-11-06,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01122,2024-11-06,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01123,2024-11-06,P015,KBT Electronics,Head Unit,1,2199,0.1,1979.1,779.1
S01124,2024-11-06,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01125,2024-11-07,P001,Memphis Audio,Subwoofer,1,2199,0.0,2199.0,999.0
S01126,2024-11-07,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01127,2024-11-07,P020,Soundskins,Accesorios,2,699,0.1,1258.2,558.2
S01128,2024-11-08,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01129,2024-11-08,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01130,2024-11-09,P002,Memphis Audio,Amplificador,1,3299,0.05,3134.05,1334.05
S01131,2024-11-09,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01132,2024-11-09,P011,JBL,Bocinas,2,999,0.05,1898.1,898.1
S01133,2024-11-09,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01134,2024-11-09,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01135,2024-11-09,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01136,2024-11-10,P002,Memphis Audio,Amplificador,1,3299,0.05,3134.05,1334.05
S01137,2024-11-10,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01138,2024-11-10,P018,Stinger,Accesorios,3,249,0.1,672.3,312.3
S01139,2024-11-11,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01140,2024-11-11,P007,Pioneer,Head Unit,1,4999,0.05,4749.05,1949.05
S01141,2024-11-11,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01142,2024-11-11,P014,Cerwin Vega,Bocinas,1,849,0.05,806.55,386.55
S01143,2024-11-11,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01144,2024-11-11,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S01145,2024-11-12,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01146,2024-11-12,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01147,2024-11-12,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01148,2024-11-13,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01149,2024-11-13,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01150,2024-11-14,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01151,2024-11-14,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01152,2024-11-15,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01153,2024-11-15,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01154,2024-11-15,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01155,2024-11-15,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01156,2024-11-15,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01157,2024-11-15,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S01158,2024-11-16,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01159,2024-11-16,P010,JBL,Subwoofer,3,1999,0.1,5397.3,2097.3
S01160,2024-11-16,P011,JBL,Bocinas,2,999,0.05,1898.1,898.1
S01161,2024-11-16,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01162,2024-11-16,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01163,2024-11-17,P003,Memphis Audio,Amplificador,1,4499,0.1,4049.1,1649.1
S01164,2024-11-17,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01165,2024-11-17,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01166,2024-11-18,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01167,2024-11-18,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01168,2024-11-18,P009,Pioneer,Subwoofer,3,1699,0.1,4587.3,1887.3
S01169,2024-11-18,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01170,2024-11-18,P020,Soundskins,Accesorios,1,699,0.05,664.05,314.05
S01171,2024-11-19,P005,Rockford Fosgate,Amplificador,1,2899,0.1,2609.1,1009.1
S01172,2024-11-19,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01173,2024-11-19,P016,KBT Electronics,Amplificador,2,1799,0.1,3238.2,1338.2
S01174,2024-11-19,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01175,2024-11-19,P020,Soundskins,Accesorios,1,699,0.05,664.05,314.05
S01176,2024-11-20,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01177,2024-11-20,P005,Rockford Fosgate,Amplificador,3,2899,0.1,7827.3,3027.3
S01178,2024-11-20,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01179,2024-11-20,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01180,2024-11-20,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01181,2024-11-20,P018,Stinger,Accesorios,1,249,0.05,236.55,116.55
S01182,2024-11-21,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01183,2024-11-21,P017,Stinger,Accesorios,3,349,0.1,942.3,402.3
S01184,2024-11-21,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01185,2024-11-22,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01186,2024-11-22,P015,KBT Electronics,Head Unit,3,2199,0.1,5937.3,2337.3
S01187,2024-11-22,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01188,2024-11-22,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01189,2024-11-22,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01190,2024-11-23,P001,Memphis Audio,Subwoofer,1,2199,0.1,1979.1,779.1
S01191,2024-11-23,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01192,2024-11-23,P005,Rockford Fosgate,Amplificador,1,2899,0.1,2609.1,1009.1
S01193,2024-11-23,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01194,2024-11-23,P009,Pioneer,Subwoofer,1,1699,0.1,1529.1,629.1
S01195,2024-11-23,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01196,2024-11-23,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01197,2024-11-23,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01198,2024-11-23,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01199,2024-11-24,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01200,2024-11-24,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01201,2024-11-24,P009,Pioneer,Subwoofer,2,1699,0.05,3228.1,1428.1
S01202,2024-11-24,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01203,2024-11-24,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01204,2024-11-25,P003,Memphis Audio,Amplificador,3,4499,0.0,13497.0,6297.0
S01205,2024-11-25,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01206,2024-11-25,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01207,2024-11-25,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01208,2024-11-25,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01209,2024-11-25,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01210,2024-11-25,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01211,2024-11-26,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01212,2024-11-26,P012,JBL,Amplificador,1,2399,0.1,2159.1,859.1
S01213,2024-11-27,P015,KBT Electronics,Head Unit,2,2199,0.05,4178.1,1778.1
S01214,2024-11-27,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01215,2024-11-27,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01216,2024-11-29,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S01217,2024-11-29,P016,KBT Electronics,Amplificador,2,1799,0.05,3418.1,1518.1
S01218,2024-11-29,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01219,2024-11-29,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01220,2024-11-30,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01221,2024-11-30,P013,Cerwin Vega,Subwoofer,1,1799,0.1,1619.1,669.1
S01222,2024-11-30,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01223,2024-11-30,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01224,2024-11-30,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01225,2024-12-01,P003,Memphis Audio,Amplificador,3,4499,0.0,13497.0,6297.0
S01226,2024-12-01,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01227,2024-12-01,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01228,2024-12-01,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01229,2024-12-01,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01230,2024-12-01,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01231,2024-12-01,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01232,2024-12-01,P016,KBT Electronics,Amplificador,1,1799,0.05,1709.05,759.05
S01233,2024-12-01,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01234,2024-12-02,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
S01235,2024-12-02,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
